54.79,48.77,41.7,41.87,43.93,50.08,75.76,73.17,65.35,69.72,68.92,70.23,94.9,95.64,86.88,88.82,93.65,89.91,100.63,110.05,61.84,60.96,56.94,56.75
55.41,52.85,44.88,45.83,48.56,51.28,73.4,74.47,70.36,70.01,69.09,69.99,97.66,102.39,87,88.18,92.66,89.9,104.23,117.06,59.2,61.49,58.47,57.85
57.83,50.5,45.23,43.83,45.93,49.17,57.63,56.1,59.98,66.97,67,67.39,63.37,62.32,59.37,59.32,62.53,60.37,71.8,86.75,56.75,59.22,54.17,54.64
49.03,43.47,36.02,39.99,41.45,48.76,77.48,75.04,70.13,66.21,66.47,62.12,83.07,84.74,74.53,72.3,74.91,74.53,94.43,107.7,52.77,49.2,32.97,50.33
36.09,29,27.88,28.03,29.63,32.65,51.96,50.37,54.83,59.61,60.97,62.25,57.81,57.05,49.87,46.3,50.79,52.33,79.2,84.86,52.26,51.12,40.96,47.15
53.79,50.67,49.73,49.68,48.53,52.67,70.09,70.17,72.19,75.56,74.35,70.81,87.02,85.22,82.37,83.63,96,113.52,105.1,96.35,72.41,65.72,61.75,52.37
56.27,54.28,49.88,51.18,51.02,56.34,66.02,72.18,71.92,69.37,69.19,67.19,82.25,82.87,79.71,78.92,92.68,104.25,95.45,96.04,75.3,66.43,60.52,56.87
56.81,55.64,51.38,51.58,51.45,58.78,73.23,74.43,73.29,72.18,70.66,69.92,80.98,82.04,78.79,77.62,95.15,103.46,98.61,98.45,76.47,67.64,61.05,60.07
45.57,42.04,41.72,41.75,41.32,46.3,62.52,65.46,65.78,65.68,65.68,63.89,78.48,79.82,78.33,77.4,93.52,104.27,100.08,92.91,70.26,63.92,55.69,52.26
48.18,44.01,42.89,43.82,43.66,46.5,62.56,70.49,67.96,66.81,66.12,64.33,74.54,80.16,78.41,79.01,90.32,108.76,100.41,94.75,75.04,64.54,58.21,54.04
60.29,57.7,51.65,51.25,50.61,54.76,60.65,61.64,63.58,68.29,68.02,75.42,68.45,66.05,65.14,66.71,82.18,105.53,99.21,89.12,82.35,73.11,66.61,67.88
34.02,31.44,30.34,30.54,30.14,38.94,52.87,57.53,54.93,52.98,52.08,51.76,67.87,66.27,65.41,65.42,78.48,87.78,84.67,83.75,62.65,49.53,46.77,46.96
39.05,33.88,33.43,39.02,35.96,37.02,42.24,50.19,44.09,61.93,61.09,63.33,58.94,53.88,48.91,45.77,60.48,86.79,79.82,74.02,64.78,63.89,54.36,48.33
62.69,62.44,60.16,59.08,61.58,69.7,83.62,78.96,78.65,78.38,78.98,76.2,89.81,87.82,88.68,89.53,95.83,123.35,115.58,109.21,85.65,74.13,65.69,66.17
52.6,50.62,50.66,50.18,51.16,57.1,68.11,77.03,66.53,74.61,67.57,66.4,79.18,78.39,76.54,76.69,79.63,100.42,102.74,91.17,66.61,58.39,56.4,55.52
51.89,49.16,48.73,46.92,49.83,48.58,51.65,52.12,59.9,60.52,60.4,60.15,58.18,57.24,56.4,55.28,56.13,72.43,67.78,61.26,58.15,57.15,55.65,56.53
44.09,45.57,43.07,42.61,45.42,46.38,65.57,60.33,62.83,64.1,62.58,61.54,77.94,75.47,74.68,72.94,79.62,99.42,103.7,88.21,64.71,53.9,49.67,50.14
40.44,41.43,41.5,41.24,42.65,45.64,64.92,61.23,59.86,60.42,57.79,54.21,73.05,70.96,70.62,66.74,69.21,89.62,95.66,79.62,55.41,50.74,48.68,46.25
43.3,41.65,39.61,39.98,41.59,45.41,58.63,55.37,55.14,55.62,54.24,54.59,71.17,67.98,66.11,63.89,64.27,74.75,86.64,77.32,53.98,50.41,47.13,44.08
44.33,42.92,40.79,41.73,42.3,46.53,56.38,57.13,53.5,48.71,47.39,46.93,65.65,65.41,64.48,58.87,60.8,66.26,85.54,69.39,47.31,46.23,46.54,44.32
38.08,36.9,35.78,37.31,37.94,43.61,49.25,57.34,52.34,50.95,48.61,46.9,65.58,63.18,62.92,59.01,61.51,63.24,82.2,64.74,44.62,39.97,41.79,42.28
46.46,46.27,45.84,45.88,46.47,52.5,66.52,73.3,58.81,67.9,59.91,57.25,72.61,72.37,69.15,70.12,69.05,73.34,99.68,96.03,62.43,54.53,47.49,46.7
21.42,22.74,20.96,19.75,23.38,24.27,45.08,45.69,43.08,46.03,44.62,44.11,61.86,61.45,60.06,59.9,60.85,56.23,64.45,68.97,47.57,40.17,33.13,35.18
35.71,34.29,32.36,29.83,34.75,38.79,50.53,52,49.25,56.5,52.94,47.88,64.61,64.7,63.47,62.8,62.56,60.21,64.48,71.83,48.09,45.46,36.92,37.49
34.21,32.24,31.63,39.04,42.06,46.05,58.72,57.4,57.72,62.29,57.82,56.78,70.72,69.86,67.66,66.93,66.93,66.2,75.12,86.52,61.02,51.92,46,45.48
35.76,34.81,34.58,33.27,34.87,34.94,54.19,51.86,53.05,57.19,53.37,52.58,67.34,67.01,64.25,63.95,63.87,63.19,67.12,85.89,56.37,47.63,42.03,39.89
37.61,32.78,29.78,29.64,28.82,31.09,37.46,36.96,44.14,48.13,46.15,46.06,44.77,44.1,43.44,41.06,42.75,43.28,41.02,45.58,45.53,40.11,35.79,38.43
38.07,34.82,34.54,34.48,35.23,38,43.47,45.64,48.65,49.97,50.49,49.81,66.3,65.51,64.12,63.84,63.22,62.81,62.64,67.23,49.93,44.96,40.16,41.04
80.26,77.55,73.18,69.08,69.18,79.82,91.54,105.98,117.54,132.93,139.01,145.2,182.45,180.25,178.62,150.66,191.26,170.74,159.53,155.78,135.52,117.66,107.63,95.04
100.87,100.17,95.37,99.7,95.87,96.17,105.72,97.2,102.04,110.43,125.45,136.82,177.78,181.85,189.37,171.35,175.38,149.08,150.37,141.68,117.89,114.11,96.49,104.75
74.46,66.55,63.65,63.71,63.71,66.62,74.84,77.29,86.11,82.58,86.27,93.05,124.95,128.51,118.11,117.6,111.43,110.51,112.09,108.21,84.76,80.82,71,76.61
65.86,57.59,55.37,54.34,55.01,62.35,75.21,72.58,77.74,79.7,79.97,79.6,107.33,108.17,108.62,108.47,109.42,107.58,102.98,114.24,86.98,70.73,59.72,65.53
60.39,54.74,47.43,43.88,43.11,42.7,55.52,53.9,64.33,69.65,73.9,76.41,75.91,75.44,74.08,75.23,75.74,75.8,73.44,81.91,80.63,74.03,66.57,61.14
36.31,24.52,24.43,24.47,31.66,35.63,76.84,78.61,70.74,69.32,68.58,67.4,93.76,91.61,87.94,86.84,87.96,91.92,110.89,113.5,61.39,56.93,44.92,39.03
48.12,44.86,44.65,43.26,46.14,53.79,65.26,60.85,61.3,62.1,60.99,60.76,79.43,79.34,78.45,73.18,83.01,89.44,89.76,88.37,59.5,54.78,51.48,47.7
47.59,40.29,41.09,41.02,39.99,47.87,65.56,64.29,64.5,64.34,65.26,64.86,82.61,83.21,81.22,79.66,88.96,97.65,89.13,86.27,59.66,58.57,51.52,47.53
48.87,43.97,43.73,42.96,41.82,45.19,52.46,50.05,58.24,59.78,60.31,60.11,59.19,59,58.54,57.39,62.2,76.37,61.55,60.88,59.49,57.39,52.49,50.24
